Date,Open,High,Low,Close,Volume
Mon May 17 15:00:00 2021,42609.58,43750.0,42319.12,43554.97,498.80661341
Mon May 17 16:00:00 2021,43516.87,44410.39,43516.87,44225.96,304.6982292
Mon May 17 17:00:00 2021,44235.01,44950.0,44087.5,44818.5,273.97261291
Mon May 17 18:00:00 2021,44818.5,44866.74,43300.0,43536.16,314.60609554
Mon May 17 19:00:00 2021,43551.37,44410.79,42682.99,42952.77,236.93370369
Mon May 17 20:00:00 2021,42916.3,43865.81,42542.0,43593.39,282.93068166
Mon May 17 21:00:00 2021,43581.27,44641.07,43201.0,44411.4,357.21408699
Mon May 17 22:00:00 2021,44398.17,45277.0,44353.2,45147.9,307.70145775
Mon May 17 23:00:00 2021,45159.21,45290.13,44558.91,45064.51,181.38186279
Tue May 18 00:00:00 2021,45040.26,45099.77,44698.23,44813.52,145.51644865
Tue May 18 01:00:00 2021,44782.89,45639.84,44762.91,45350.4,270.18813762
Tue May 18 02:00:00 2021,45370.21,45650.8,45127.13,45413.04,325.24220097
Tue May 18 03:00:00 2021,45431.63,45872.05,44852.47,44934.84,363.87688839
Tue May 18 04:00:00 2021,44939.5,45248.8,44873.52,45200.12,155.74272591
Tue May 18 05:00:00 2021,45185.54,45433.48,44881.43,44986.9,130.55291746
Tue May 18 06:00:00 2021,44986.88,45128.82,44664.95,44998.78,137.52264758
Tue May 18 07:00:00 2021,44985.02,45524.91,44788.19,45426.43,115.69787429
Tue May 18 08:00:00 2021,45427.6,45701.0,45175.89,45384.45,196.0258287
Tue May 18 09:00:00 2021,45390.17,45401.0,43800.0,44003.41,241.29833871
Tue May 18 10:00:00 2021,44004.01,44133.46,43354.56,43738.3,407.89778336
Tue May 18 11:00:00 2021,43755.7,43755.7,42666.48,43249.63,687.51634948
Tue May 18 12:00:00 2021,43236.94,43863.19,42863.17,43062.32,283.28402309
Tue May 18 13:00:00 2021,43033.49,43775.53,42682.65,43641.18,493.59169759
Tue May 18 14:00:00 2021,43613.82,43872.69,43350.0,43397.03,129.51707039
Tue May 18 15:00:00 2021,43387.73,43387.73,42023.69,42902.3,460.08292192
Tue May 18 16:00:00 2021,42863.6,43630.0,42550.5,43297.57,152.77014937
Tue May 18 17:00:00 2021,43286.18,43572.42,42766.65,43282.28,243.95916579
Tue May 18 18:00:00 2021,43389.62,43546.98,42812.38,43021.1,135.02836387
Tue May 18 19:00:00 2021,43010.1,43292.94,42739.52,42863.91,142.93933049
Tue May 18 20:00:00 2021,42847.53,43230.0,42300.0,42877.75,211.36560106
Tue May 18 21:00:00 2021,42900.85,43601.63,42548.83,42634.99,162.42184974
Tue May 18 22:00:00 2021,42606.91,42739.99,40548.08,40862.51,1357.67274983
Tue May 18 23:00:00 2021,40835.1,41307.82,40300.0,40345.44,651.31953421
Wed May 19 00:00:00 2021,40347.84,41035.85,40127.26,40621.31,891.33784249
Wed May 19 01:00:00 2021,40625.81,40849.99,38514.42,39238.23,3408.7528406
Wed May 19 02:00:00 2021,39238.21,39907.99,38900.0,39198.5,1808.31227767
Wed May 19 03:00:00 2021,39204.25,39871.34,39068.56,39366.5,537.69252696
Wed May 19 04:00:00 2021,39389.25,40650.38,38520.99,40378.78,998.29516181
Wed May 19 05:00:00 2021,40375.15,40770.0,39876.56,40473.7,503.85121828
Wed May 19 06:00:00 2021,40475.63,40704.27,40050.0,40314.37,264.13090693
Wed May 19 07:00:00 2021,40329.65,40437.64,38709.99,39319.98,757.35420253
Wed May 19 08:00:00 2021,39355.88,39477.9,36250.0,38680.47,2127.03117314
Wed May 19 09:00:00 2021,38680.95,39170.09,32200.0,33885.78,2864.45541152
Wed May 19 10:00:00 2021,33885.78,37529.93,30066.0,35956.73,3463.93809281
Wed May 19 11:00:00 2021,35958.02,37676.79,34148.29,37676.79,2815.36441283
Wed May 19 12:00:00 2021,37629.96,37990.28,36701.01,37434.1,1831.37133545
Wed May 19 13:00:00 2021,37480.76,40485.01,36260.57,39801.71,1956.14543157
Wed May 19 14:00:00 2021,39815.09,40772.72,38973.73,39439.68,1287.03939226
Wed May 19 15:00:00 2021,39432.93,39726.31,37662.47,38103.78,1170.27146132
Wed May 19 16:00:00 2021,38102.65,39607.9,37829.63,39407.94,709.74924181
Wed May 19 17:00:00 2021,39413.18,40251.2,38087.1,38355.28,819.33720241
Wed May 19 18:00:00 2021,38425.59,39000.0,37124.0,38849.76,652.43285329
Wed May 19 19:00:00 2021,38854.74,39780.0,38372.91,39200.53,573.36366282
Wed May 19 20:00:00 2021,39152.5,39379.75,36750.0,36780.43,857.22318791
Wed May 19 21:00:00 2021,36793.39,38201.81,35000.0,35876.84,1034.56234981
Wed May 19 22:00:00 2021,35800.0,37589.21,35542.39,37016.75,847.8482901
Wed May 19 23:00:00 2021,37016.75,38385.69,36925.24,38132.72,497.4374598
Thu May 20 00:00:00 2021,38098.9,38777.24,37923.35,38404.44,442.086091
Thu May 20 01:00:00 2021,38411.26,40000.0,38277.74,39432.68,568.48335891
Thu May 20 02:00:00 2021,39461.9,40100.0,39252.78,40000.82,550.10774214
Thu May 20 03:00:00 2021,39989.08,40270.17,39288.79,39755.69,447.84020958
Thu May 20 04:00:00 2021,39755.69,41308.45,39740.39,40019.32,859.15805342
Thu May 20 05:00:00 2021,40019.32,40323.21,39379.02,39880.43,434.85432687
Thu May 20 06:00:00 2021,39887.93,40239.78,38800.0,39959.8,309.01346667
Thu May 20 07:00:00 2021,39988.27,40546.76,39559.75,40474.6,631.18381562
Thu May 20 08:00:00 2021,40474.6,41152.95,39763.6,40560.63,657.89975686
Thu May 20 09:00:00 2021,40560.63,42506.33,40170.05,41807.54,1374.14622156
Thu May 20 10:00:00 2021,41842.78,43000.0,41517.26,41834.47,904.09740813
Thu May 20 11:00:00 2021,41870.66,42331.5,41360.0,41560.73,697.59434001
Thu May 20 12:00:00 2021,41547.7,42116.04,40986.42,41549.33,595.69612828
Thu May 20 13:00:00 2021,41549.33,41567.2,38237.0,39425.34,1206.70788724
Thu May 20 14:00:00 2021,39385.0,40215.25,38851.18,39872.76,432.89276724
Thu May 20 15:00:00 2021,39862.1,40119.48,39333.64,39917.22,445.51507933
Thu May 20 16:00:00 2021,39918.08,40494.96,39652.65,40214.36,329.23823863
Thu May 20 17:00:00 2021,40226.84,40683.28,39751.97,40080.9,367.83041252
Thu May 20 18:00:00 2021,40080.9,40919.2,39744.62,40718.63,324.2233071
Thu May 20 19:00:00 2021,40788.65,41850.0,39590.82,41570.0,451.73220428
Thu May 20 20:00:00 2021,41549.04,41748.83,40357.0,40640.9,292.88150437
Thu May 20 21:00:00 2021,40566.13,42297.89,40566.13,41784.91,532.27324375
Thu May 20 22:00:00 2021,41791.05,41898.1,41360.0,41521.19,198.16403787
Thu May 20 23:00:00 2021,41500.08,41698.99,41145.02,41357.57,259.52692996
Fri May 21 00:00:00 2021,41354.63,41359.73,40517.88,40759.25,165.70580485
Fri May 21 01:00:00 2021,40764.56,40793.2,39762.4,40011.96,247.5336114
Fri May 21 02:00:00 2021,40049.73,40383.45,39650.8,39897.11,235.81758204
Fri May 21 03:00:00 2021,39893.61,40801.0,39262.68,40637.7,377.17898047
Fri May 21 04:00:00 2021,40593.97,40631.2,39547.09,39883.71,409.14148665
Fri May 21 05:00:00 2021,39886.59,40400.99,39359.08,40088.84,491.09188274
Fri May 21 06:00:00 2021,40083.76,41201.0,40080.0,40935.92,407.12920876
Fri May 21 07:00:00 2021,40929.31,41217.6,40623.22,40791.27,349.12880938
Fri May 21 08:00:00 2021,40801.77,41264.91,40296.91,41217.98,384.65599693
Fri May 21 09:00:00 2021,41218.33,41577.0,40513.26,40569.75,409.12727681
Fri May 21 10:00:00 2021,40572.12,41301.0,40293.59,41154.85,241.56586197
Fri May 21 11:00:00 2021,41158.65,41779.36,36679.14,37966.42,1884.74420723
Fri May 21 12:00:00 2021,37868.81,38377.25,36500.0,36860.05,840.29356379
Fri May 21 13:00:00 2021,36908.25,37884.93,36101.0,37063.0,993.38866681
Fri May 21 14:00:00 2021,37148.84,37432.25,36702.9,37383.4,540.32341752
Fri May 21 15:00:00 2021,37379.72,37404.13,36409.89,37220.0,488.58951883
Fri May 21 16:00:00 2021,37219.95,37219.95,35550.0,36094.58,916.40794977
Fri May 21 17:00:00 2021,36094.58,36380.0,35177.62,35268.05,631.91381819
Fri May 21 18:00:00 2021,35209.4,37020.37,33520.0,36699.4,1187.61602079
Fri May 21 19:00:00 2021,36665.44,37615.62,36044.0,36718.58,574.58898276
Fri May 21 20:00:00 2021,36696.66,37501.0,36371.86,37335.16,340.93374237
Fri May 21 21:00:00 2021,37318.43,37799.0,36955.96,37688.15,214.333321
Fri May 21 22:00:00 2021,37688.1,38041.39,37235.2,37666.23,215.65310198
Fri May 21 23:00:00 2021,37674.53,38152.87,37201.01,37423.08,193.03682861
Sat May 22 00:00:00 2021,37429.13,37751.02,36570.43,36972.67,229.23572841
Sat May 22 01:00:00 2021,36974.45,37243.19,35946.15,36351.43,229.77449857
Sat May 22 02:00:00 2021,36366.87,36739.03,35260.0,36427.6,511.56763906
Sat May 22 03:00:00 2021,36420.52,36540.68,35555.0,36460.52,514.79826222
Sat May 22 04:00:00 2021,36448.73,36540.94,35650.0,36298.78,243.27150226
Sat May 22 05:00:00 2021,36290.24,37148.27,36290.24,36861.49,226.79327203
Sat May 22 06:00:00 2021,36856.01,37420.69,36531.91,37213.89,209.88337989
Sat May 22 07:00:00 2021,37260.91,38800.0,36874.71,38379.01,293.71953834
Sat May 22 08:00:00 2021,38390.68,38548.92,37618.09,38206.82,239.24292377
Sat May 22 09:00:00 2021,38258.81,38736.39,37768.2,38205.59,214.78974324
Sat May 22 10:00:00 2021,38208.19,38887.99,38010.59,38330.84,338.89674933
Sat May 22 11:00:00 2021,38367.59,38554.07,37430.0,37834.47,282.84131683
Sat May 22 12:00:00 2021,37853.01,38726.72,37144.06,38200.39,329.25934151
Sat May 22 13:00:00 2021,38216.38,38491.95,37619.87,38255.4,206.22341029
Sat May 22 14:00:00 2021,38215.61,38602.04,37806.7,38026.16,128.05214364
Sat May 22 15:00:00 2021,38026.16,38164.52,37346.56,37636.2,159.57713512
Sat May 22 16:00:00 2021,37672.64,38009.77,37264.67,37379.12,108.31036813
Sat May 22 17:00:00 2021,37343.12,38202.14,37343.12,38076.57,159.02297565
Sat May 22 18:00:00 2021,38064.18,38414.74,37867.52,38216.25,142.30084618
Sat May 22 19:00:00 2021,38230.66,38379.89,37385.88,37631.05,259.29493558
Sat May 22 20:00:00 2021,37640.98,37879.59,37414.93,37500.54,70.12666002
Sat May 22 21:00:00 2021,37474.34,38311.74,36725.98,38221.53,287.25971167
Sat May 22 22:00:00 2021,38221.53,38229.41,37912.0,37949.92,70.3602549
Sat May 22 23:00:00 2021,37952.82,38053.7,37410.87,37511.44,80.78344578
Sun May 23 00:00:00 2021,37487.02,37687.57,37280.9,37484.46,132.65876117
Sun May 23 01:00:00 2021,37436.57,37446.98,37109.48,37248.37,66.8220026
Sun May 23 02:00:00 2021,37224.72,37227.22,36612.01,37015.04,142.16123771
Sun May 23 03:00:00 2021,36899.73,37351.83,36356.04,36657.33,116.67511948
Sun May 23 04:00:00 2021,36622.69,36824.43,35560.1,35913.52,281.8130184
Sun May 23 05:00:00 2021,35926.04,35926.04,33821.17,34492.92,760.70997044
Sun May 23 06:00:00 2021,34390.56,35270.0,33992.2,34189.64,626.51279476
Sun May 23 07:00:00 2021,34211.9,35804.77,34155.99,35002.89,372.34550247
Sun May 23 08:00:00 2021,35028.1,35801.0,34618.0,35442.14,353.28396886
Sun May 23 09:00:00 2021,35421.36,35839.3,33125.0,33973.09,542.03642631
Sun May 23 10:00:00 2021,33947.78,34192.86,32652.37,33671.44,701.90230465
Sun May 23 11:00:00 2021,33667.29,34615.4,33069.48,33931.32,385.26680782
Sun May 23 12:00:00 2021,33902.22,34004.4,32930.63,33311.11,298.08846273
Sun May 23 13:00:00 2021,33311.11,33739.98,31107.46,32221.0,1122.8494866
Sun May 23 14:00:00 2021,32221.01,33940.0,32137.06,32731.79,520.51055465
Sun May 23 15:00:00 2021,32749.0,33440.0,31835.6,32580.25,569.29934579
Sun May 23 16:00:00 2021,32560.0,33522.53,32276.45,33101.38,421.29935743
Sun May 23 17:00:00 2021,33132.6,34000.0,33132.6,33678.61,362.45572921
Sun May 23 18:00:00 2021,33694.01,34619.91,33651.2,34057.69,287.19377646
Sun May 23 19:00:00 2021,34108.44,34953.16,33663.37,33901.09,469.73808096
Sun May 23 20:00:00 2021,33970.95,35044.97,33945.75,34706.79,404.26596488
Sun May 23 21:00:00 2021,34735.35,35795.61,34735.35,35292.41,315.21207894
Sun May 23 22:00:00 2021,35289.39,35614.44,34744.03,35150.0,312.12304625
Sun May 23 23:00:00 2021,35197.61,35523.71,34900.0,35377.29,286.9978847
Mon May 24 00:00:00 2021,35353.3,35969.1,35200.0,35326.88,301.46499601
Mon May 24 01:00:00 2021,35333.66,35504.34,34426.21,34956.38,243.49008341
Mon May 24 02:00:00 2021,34949.08,35516.96,34800.37,35333.0,197.73388449
Mon May 24 03:00:00 2021,35345.45,36210.0,35076.3,36137.81,244.78228583
Mon May 24 04:00:00 2021,36147.43,37391.65,36141.96,36725.1,704.34948487
Mon May 24 05:00:00 2021,36723.35,36926.82,36237.8,36671.5,298.96233304
Mon May 24 06:00:00 2021,36675.15,36675.15,36253.25,36257.52,350.54183084
Mon May 24 07:00:00 2021,36262.76,36749.97,35946.8,36463.16,385.58544567
Mon May 24 08:00:00 2021,36453.67,37952.58,36452.85,37648.11,935.81109769
Mon May 24 09:00:00 2021,37665.17,38800.0,37433.11,38266.0,719.31634579
Mon May 24 10:00:00 2021,38283.79,38470.0,37458.21,37650.69,539.04744856
Mon May 24 11:00:00 2021,37640.66,38095.15,37359.63,37696.24,821.40978305
Mon May 24 12:00:00 2021,37690.1,38250.0,37350.05,37591.88,410.31647313
Mon May 24 13:00:00 2021,37582.91,38028.06,36900.0,37400.0,295.28928303
Mon May 24 14:00:00 2021,37403.64,37910.0,37248.33,37661.56,301.80280656
Mon May 24 15:00:00 2021,37733.07,38387.16,37448.15,37995.71,402.83461662
Mon May 24 16:00:00 2021,37967.69,39822.73,37785.1,39641.54,651.9326908
Mon May 24 17:00:00 2021,39680.99,39960.0,38800.49,39024.9,629.9700745
Mon May 24 18:00:00 2021,39020.64,39608.31,38394.6,38556.27,391.45601383
Mon May 24 19:00:00 2021,38510.06,38947.42,37997.2,38468.64,316.96591732
Mon May 24 20:00:00 2021,38456.84,38941.98,38285.85,38839.86,155.78734148
Mon May 24 21:00:00 2021,38848.36,40000.0,38585.76,39494.24,419.76258175
Mon May 24 22:00:00 2021,39449.66,39681.55,38741.67,38860.63,177.20996092
Mon May 24 23:00:00 2021,38854.11,38994.85,38068.87,38154.56,146.95813468
Tue May 25 00:00:00 2021,38121.68,38470.0,37835.85,38425.28,188.05152938
Tue May 25 01:00:00 2021,38350.99,38755.61,37684.0,38424.03,171.12035407
Tue May 25 02:00:00 2021,38458.93,38492.82,37937.8,38432.41,130.17900995
Tue May 25 03:00:00 2021,38381.1,39228.61,38177.73,38961.61,176.35317623
Tue May 25 04:00:00 2021,38939.88,39235.77,38700.0,39048.95,207.67032967
Tue May 25 05:00:00 2021,39050.74,39164.65,38096.63,38208.45,292.20595232
Tue May 25 06:00:00 2021,38233.95,38310.54,37812.7,37987.65,195.74876823
Tue May 25 07:00:00 2021,37969.92,37973.82,36720.2,37152.86,437.98314838
Tue May 25 08:00:00 2021,37178.72,37531.98,36542.0,36569.63,297.07529129
Tue May 25 09:00:00 2021,36590.77,37276.62,36486.85,37128.31,225.39192533
Tue May 25 10:00:00 2021,37143.3,37961.07,36984.87,37533.06,471.29044421
Tue May 25 11:00:00 2021,37543.71,38212.2,37440.0,37717.48,468.00096363
Tue May 25 12:00:00 2021,37688.28,38500.0,37176.39,38350.3,318.76642513
Tue May 25 13:00:00 2021,38340.89,38340.89,37700.75,37845.85,431.75832165
Tue May 25 14:00:00 2021,37835.44,38108.99,37539.42,38050.94,116.63057853
Tue May 25 15:00:00 2021,38004.58,38323.73,37822.24,37937.76,119.21719285
Tue May 25 16:00:00 2021,37947.4,38040.14,37135.24,37365.72,290.97508757
Tue May 25 17:00:00 2021,37365.72,37839.09,37341.02,37631.7,143.99169122
Tue May 25 18:00:00 2021,37659.16,38138.51,37460.23,37984.91,66.6563113
Tue May 25 19:00:00 2021,37985.2,38746.93,37980.63,38458.11,176.5267672
Tue May 25 20:00:00 2021,38448.17,38480.79,38018.49,38397.72,95.82331481
Tue May 25 21:00:00 2021,38385.87,38640.39,37859.74,38141.81,78.01597794
Tue May 25 22:00:00 2021,38141.02,38890.0,38133.06,38748.77,154.49566143
Tue May 25 23:00:00 2021,38727.84,39600.0,38727.84,39286.51,254.52277378
Wed May 26 00:00:00 2021,39271.03,39740.0,39165.55,39567.28,164.71573837
Wed May 26 01:00:00 2021,39577.29,39654.61,39033.23,39435.98,106.85226264
Wed May 26 02:00:00 2021,39433.9,39631.35,39200.0,39277.86,96.70689794
Wed May 26 03:00:00 2021,39281.87,40800.0,39212.21,40601.77,373.72714429
Wed May 26 04:00:00 2021,40611.26,40634.28,40343.53,40544.53,162.5435454
Wed May 26 05:00:00 2021,40514.37,40904.0,39794.1,40214.03,163.0642402
Wed May 26 06:00:00 2021,40265.98,40491.28,40143.32,40231.38,101.91067989
Wed May 26 07:00:00 2021,40295.48,40428.33,39577.0,39724.29,210.04022637
Wed May 26 08:00:00 2021,39726.31,39950.0,39436.0,39921.94,183.27157023
Wed May 26 09:00:00 2021,39929.47,40346.07,39816.58,40191.31,197.93334833
Wed May 26 10:00:00 2021,40191.31,40201.2,38783.31,38916.73,319.74163071
Wed May 26 11:00:00 2021,38864.86,39401.0,38824.33,39167.52,188.50020488
Wed May 26 12:00:00 2021,39162.88,39276.41,38510.06,38806.3,185.81599256
Wed May 26 13:00:00 2021,38816.18,39415.11,38546.84,38599.55,217.83855464
Wed May 26 14:00:00 2021,38611.46,39077.84,38100.0,39077.84,206.07767423
Wed May 26 15:00:00 2021,39005.8,39008.99,38406.03,38708.29,120.56606412
Wed May 26 16:00:00 2021,38670.38,38670.38,37945.0,38554.15,224.71477586
Wed May 26 17:00:00 2021,38547.69,38872.93,38368.83,38766.9,99.49402335
Wed May 26 18:00:00 2021,38782.07,39280.0,38576.2,39098.18,139.70620433
Wed May 26 19:00:00 2021,39098.18,39182.91,38823.83,39014.76,113.20075313
Wed May 26 20:00:00 2021,39007.89,39503.6,38728.33,39309.56,142.15689053
Wed May 26 21:00:00 2021,39299.46,39299.46,38405.02,38671.98,143.24589483
Wed May 26 22:00:00 2021,38593.02,38750.0,37540.5,37674.87,146.96150902
Wed May 26 23:00:00 2021,37674.59,38050.0,37552.3,37911.35,177.90681376
Thu May 27 00:00:00 2021,37855.98,37855.98,37212.9,37661.73,176.63122743
Thu May 27 01:00:00 2021,37691.56,37835.0,37300.0,37795.64,145.67999818
Thu May 27 02:00:00 2021,37806.33,38254.16,37513.13,38205.27,98.08837446
Thu May 27 03:00:00 2021,38204.17,38371.74,37959.81,38311.46,136.4063829
Thu May 27 04:00:00 2021,38279.55,38496.1,38120.39,38323.95,124.38748752
Thu May 27 05:00:00 2021,38328.47,39232.3,37900.0,38889.36,147.77023443
Thu May 27 06:00:00 2021,38946.55,39506.41,38877.73,39332.15,133.71951774
Thu May 27 07:00:00 2021,39314.25,39645.0,39120.0,39266.86,118.30076462
Thu May 27 08:00:00 2021,39253.37,39880.26,39253.37,39736.35,171.89164978
Thu May 27 09:00:00 2021,39750.49,39968.72,39330.0,39330.0,175.54556001
Thu May 27 10:00:00 2021,39356.2,40429.47,39334.1,39895.52,380.34706785
Thu May 27 11:00:00 2021,39946.08,40401.0,39878.91,40065.52,230.40064647
Thu May 27 12:00:00 2021,40088.43,40154.4,39542.98,39721.37,314.66033802
Thu May 27 13:00:00 2021,39734.45,39770.66,38800.0,38850.0,409.3548192
Thu May 27 14:00:00 2021,38877.29,39307.78,38760.24,39101.86,117.77021521
Thu May 27 15:00:00 2021,39116.01,39274.4,38826.09,39153.55,121.50636861
Thu May 27 16:00:00 2021,39154.69,39158.86,38560.0,38828.53,156.84448662
Thu May 27 17:00:00 2021,38822.96,38880.62,38456.18,38499.16,168.61790243
Thu May 27 18:00:00 2021,38500.48,39209.09,38225.83,38995.42,133.47366047
Thu May 27 19:00:00 2021,38975.15,39173.52,38408.86,38538.2,104.2641051
Thu May 27 20:00:00 2021,38573.21,38788.87,38331.95,38503.47,79.66318492
Thu May 27 21:00:00 2021,38578.5,38905.12,38000.0,38049.81,148.49544188
Thu May 27 22:00:00 2021,38022.42,38296.28,37746.32,38205.89,180.17132372
Thu May 27 23:00:00 2021,38151.65,38383.84,38047.17,38332.56,92.41306309
Fri May 28 00:00:00 2021,38271.11,38320.04,37864.61,38286.17,100.31793044
Fri May 28 01:00:00 2021,38282.9,38282.9,37296.53,37381.18,152.81088979
Fri May 28 02:00:00 2021,37361.67,37597.18,36743.19,37019.44,202.01308675
Fri May 28 03:00:00 2021,37027.5,37214.0,36435.12,36872.95,221.25688385
Fri May 28 04:00:00 2021,36966.39,37388.56,36579.22,37000.0,168.55187896
Fri May 28 05:00:00 2021,37000.0,37280.0,35556.45,36035.79,568.97799134
Fri May 28 06:00:00 2021,36035.27,36312.21,35339.16,36042.46,413.08993728
Fri May 28 07:00:00 2021,36044.02,36360.93,35782.35,35983.47,207.48083577
Fri May 28 08:00:00 2021,35970.82,36221.56,35145.52,35399.35,197.06829281
Fri May 28 09:00:00 2021,35375.7,36900.97,35239.68,36654.28,359.390853
Fri May 28 10:00:00 2021,36626.81,37302.22,36626.81,37000.0,314.40981186
Fri May 28 11:00:00 2021,36991.83,37112.66,36537.45,36617.52,418.18936792
Fri May 28 12:00:00 2021,36632.48,37073.37,36394.8,36774.31,328.36284412
Fri May 28 13:00:00 2021,36765.04,36881.25,35851.47,35854.84,274.45583263
Fri May 28 14:00:00 2021,35857.95,36312.23,35698.85,35984.28,217.39604274
Fri May 28 15:00:00 2021,36030.56,36400.35,35566.25,36243.63,181.94705942
Fri May 28 16:00:00 2021,36211.06,36586.92,35611.0,35802.58,339.54375861
Fri May 28 17:00:00 2021,35806.14,36261.9,35194.85,35225.1,243.47907284
Fri May 28 18:00:00 2021,35229.42,35448.8,34710.23,35060.73,389.53640436
Fri May 28 19:00:00 2021,35057.39,35610.85,34777.0,35060.14,299.00087603
Fri May 28 20:00:00 2021,35059.34,35923.91,34985.65,35692.46,148.66111233
Fri May 28 21:00:00 2021,35691.36,36437.66,35658.21,36244.62,165.65470667
Fri May 28 22:00:00 2021,36268.71,36503.71,36115.24,36390.5,101.57093938
Fri May 28 23:00:00 2021,36399.44,36577.67,36124.73,36369.61,165.78001975
Sat May 29 00:00:00 2021,36399.44,36745.64,36178.75,36485.42,143.17991454
Sat May 29 01:00:00 2021,36467.16,36641.0,35662.75,35730.36,90.14689236
Sat May 29 02:00:00 2021,35737.58,37348.01,35737.58,36913.73,180.73242615
Sat May 29 03:00:00 2021,36908.05,37097.46,36501.0,36563.26,132.13032169
